IncidentID,Description,Priority,Incidents,Location,Building,Latitude,Longitude,User,Status,Time
7023,lost and found at 18 pgp bungalow,Normal,LOST AND FOUND,PGP,18 PGP BUNGALOW,1.292335925,103.7795173,sec5,Close,7/2/23 0:14
7024,damaged property at shears hall/kent ridge hall shared space,High,DAMAGED PROPERTY,HALL,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,1.291624699,103.7751793,sec5,Open,31/12/22 15:50
7024,damaged property at shears hall/kent ridge hall shared space,High,DAMAGED PROPERTY,HALL,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,1.291624699,103.7751793,sec5,Close,7/1/23 11:20
7025,lost and found at arts & social sciences block 4,Normal,LOST AND FOUND,FASS,ARTS & SOCIAL SCIENCES BLOCK 4,1.294575688,103.7717937,sec4,Open,23/2/23 19:16
7025,lost and found at arts & social sciences block 4,Normal,LOST AND FOUND,FASS,ARTS & SOCIAL SCIENCES BLOCK 4,1.294575688,103.7717937,sec4,Close,27/2/23 5:12
7026,stolen items at create (enterprise),Normal,STOLEN ITEMS,UTown,CREATE (ENTERPRISE),1.303612109,103.77379,sec1,Open,22/6/23 11:53
7026,stolen items at create (enterprise),Normal,STOLEN ITEMS,UTown,CREATE (ENTERPRISE),1.303612109,103.77379,sec1,Close,24/6/23 21:05
7027,lost and found at information technology,Normal,LOST AND FOUND,CDE,INFORMATION TECHNOLOGY,1.29755262,103.7725433,sec2,Open,21/4/23 1:47
7027,lost and found at information technology,Normal,LOST AND FOUND,CDE,INFORMATION TECHNOLOGY,1.29755262,103.7725433,sec2,Close,24/4/23 14:10
7028,damaged property at nus staff club,High,DAMAGED PROPERTY,YIH,NUS STAFF CLUB,1.299177323,103.7758619,sec3,Open,30/1/23 23:29
7028,damaged property at nus staff club,High,DAMAGED PROPERTY,YIH,NUS STAFF CLUB,1.299177323,103.7758619,sec3,Close,5/2/23 22:19
7029,lost and found at sheares hall (block e),Normal,LOST AND FOUND,HALL,SHEARES HALL (BLOCK E),1.291117652,103.7758047,sec4,Open,12/9/22 10:34
7029,lost and found at sheares hall (block e),Normal,LOST AND FOUND,HALL,SHEARES HALL (BLOCK E),1.291117652,103.7758047,sec4,Close,14/9/22 18:57
7030,lost and found at 14 kr bungalow,Normal,LOST AND FOUND,KR,14 KR BUNGALOW,1.297439351,103.7744566,sec4,Open,22/5/23 0:14
7030,lost and found at 14 kr bungalow,Normal,LOST AND FOUND,KR,14 KR BUNGALOW,1.297439351,103.7744566,sec4,Close,25/5/23 0:18
7031,stolen items at science block 12,Normal,STOLEN ITEMS,FOS,SCIENCE BLOCK 12,1.296959412,103.778681,sec3,Open,5/9/23 21:23
7031,stolen items at science block 12,Normal,STOLEN ITEMS,FOS,SCIENCE BLOCK 12,1.296959412,103.778681,sec3,Close,7/9/23 6:08
7032,"lost and found at kent vale apartment blk a,103",Normal,LOST AND FOUND,KV,"KENT VALE APARTMENT BLK A,103",1.301286274,103.7690165,sec4,Open,22/4/23 5:24
7032,"lost and found at kent vale apartment blk a,103",Normal,LOST AND FOUND,KV,"KENT VALE APARTMENT BLK A,103",1.301286274,103.7690165,sec4,Close,25/4/23 2:35
7033,sexual incidents at dso carpark,High,SEXUAL INCIDENTS,FOS,DSO CARPARK,1.295951413,103.7815192,sec5,Open,13/5/23 6:50
7033,sexual incidents at dso carpark,High,SEXUAL INCIDENTS,FOS,DSO CARPARK,1.295951413,103.7815192,sec5,Close,22/5/23 7:24
7034,lost and found at temasek hall (block c),Normal,LOST AND FOUND,HALL,TEMASEK HALL (BLOCK C),1.292732285,103.7709504,sec3,Open,15/3/23 15:26
7034,lost and found at temasek hall (block c),Normal,LOST AND FOUND,HALL,TEMASEK HALL (BLOCK C),1.292732285,103.7709504,sec3,Close,19/3/23 19:43
7035,damaged property at stephen riady centre,High,DAMAGED PROPERTY,UTown,STEPHEN RIADY CENTRE,1.304488952,103.7720712,sec4,Open,1/11/22 8:05
7035,damaged property at stephen riady centre,High,DAMAGED PROPERTY,UTown,STEPHEN RIADY CENTRE,1.304488952,103.7720712,sec4,Close,10/11/22 11:18
7036,lost and found at lecture theatre 9,Normal,LOST AND FOUND,FASS,LECTURE THEATRE 9,1.294966198,103.7722988,sec1,Open,18/8/23 5:27
7036,lost and found at lecture theatre 9,Normal,LOST AND FOUND,FASS,LECTURE THEATRE 9,1.294966198,103.7722988,sec1,Close,22/8/23 2:43
7037,lost and found at kent vale child care centre,Normal,LOST AND FOUND,KV,KENT VALE CHILD CARE CENTRE,1.301492828,103.7689924,sec2,Open,24/1/23 15:16
7037,lost and found at kent vale child care centre,Normal,LOST AND FOUND,KV,KENT VALE CHILD CARE CENTRE,1.301492828,103.7689924,sec2,Close,27/1/23 21:19
7038,lost and found at ke vii hall (block b),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK B),1.293176628,103.7803068,sec1,Open,8/12/22 5:05
7038,lost and found at ke vii hall (block b),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK B),1.293176628,103.7803068,sec1,Close,10/12/22 21:45
7039,damaged property at eusoff hall (block a),High,DAMAGED PROPERTY,HALL,EUSOFF HALL (BLOCK A),1.292924156,103.7702426,sec5,Open,10/2/23 21:24
7039,damaged property at eusoff hall (block a),High,DAMAGED PROPERTY,HALL,EUSOFF HALL (BLOCK A),1.292924156,103.7702426,sec5,Close,19/2/23 14:41
7040,lost and found at cinnamon college -main blk,Normal,LOST AND FOUND,UTown,CINNAMON COLLEGE -MAIN BLK,1.306506139,103.7736295,sec3,Open,19/2/23 12:45
7040,lost and found at cinnamon college -main blk,Normal,LOST AND FOUND,UTown,CINNAMON COLLEGE -MAIN BLK,1.306506139,103.7736295,sec3,Close,22/2/23 18:51
7041,lost and found at university hall,Normal,LOST AND FOUND,YIH,UNIVERSITY HALL,1.297236942,103.7779364,sec2,Open,29/6/23 8:55
7041,lost and found at university hall,Normal,LOST AND FOUND,YIH,UNIVERSITY HALL,1.297236942,103.7779364,sec2,Close,2/7/23 11:00
7042,lost and found at design & environment block 2,Normal,LOST AND FOUND,CDE,DESIGN & ENVIRONMENT BLOCK 2,1.297396959,103.7711486,sec2,Open,26/11/22 5:18
7042,lost and found at design & environment block 2,Normal,LOST AND FOUND,CDE,DESIGN & ENVIRONMENT BLOCK 2,1.297396959,103.7711486,sec2,Close,28/11/22 22:53
7043,damaged property at ridge view residence (block c),High,DAMAGED PROPERTY,YIH,RIDGE VIEW RESIDENCE (BLOCK C),1.298081545,103.776434,sec1,Open,18/3/23 11:47
7043,damaged property at ridge view residence (block c),High,DAMAGED PROPERTY,YIH,RIDGE VIEW RESIDENCE (BLOCK C),1.298081545,103.776434,sec1,Close,25/3/23 22:40
7044,damaged property at 1 kr bungalow,High,DAMAGED PROPERTY,KR,1 KR BUNGALOW,1.293041343,103.7811579,sec1,Open,6/3/23 9:04
7044,damaged property at 1 kr bungalow,High,DAMAGED PROPERTY,KR,1 KR BUNGALOW,1.293041343,103.7811579,sec1,Close,13/3/23 4:38
7045,lost and found at yale residential college 2,Normal,LOST AND FOUND,UTown,YALE RESIDENTIAL COLLEGE 2,1.307098618,103.7719809,sec5,Open,6/1/23 11:48
7045,lost and found at yale residential college 2,Normal,LOST AND FOUND,UTown,YALE RESIDENTIAL COLLEGE 2,1.307098618,103.7719809,sec5,Close,10/1/23 3:46
7046,lost and found at lecture theatre 8,Normal,LOST AND FOUND,FASS,LECTURE THEATRE 8,1.294142102,103.7718061,sec5,Open,12/8/23 8:47
7046,lost and found at lecture theatre 8,Normal,LOST AND FOUND,FASS,LECTURE THEATRE 8,1.294142102,103.7718061,sec5,Close,14/8/23 23:00
7047,lost and found at science block 1,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 1,1.295780109,103.7779029,sec4,Open,12/9/23 9:08
7047,lost and found at science block 1,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 1,1.295780109,103.7779029,sec4,Close,15/9/23 13:05
7048,damaged property at raffles hall (communal hall),High,DAMAGED PROPERTY,YIH,RAFFLES HALL (COMMUNAL HALL),1.300002869,103.7739354,sec4,Open,15/10/23 10:03
7048,damaged property at raffles hall (communal hall),High,DAMAGED PROPERTY,YIH,RAFFLES HALL (COMMUNAL HALL),1.300002869,103.7739354,sec4,Close,22/10/23 2:06
7049,lost and found at booster pump hse(next lkcnhm),Normal,LOST AND FOUND,UCC,BOOSTER PUMP HSE(NEXT LKCNHM),1.301382961,103.7733115,sec3,Open,16/1/23 13:52
7049,lost and found at booster pump hse(next lkcnhm),Normal,LOST AND FOUND,UCC,BOOSTER PUMP HSE(NEXT LKCNHM),1.301382961,103.7733115,sec3,Close,19/1/23 0:55
7050,lost and found at science block 13,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 13,1.296790296,103.7791479,sec4,Open,4/2/23 9:44
7050,lost and found at science block 13,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 13,1.296790296,103.7791479,sec4,Close,6/2/23 16:58
7051,lost and found at arts & social sciences block 5,Normal,LOST AND FOUND,FASS,ARTS & SOCIAL SCIENCES BLOCK 5,1.294230691,103.7718952,sec3,Open,27/1/23 5:51
7051,lost and found at arts & social sciences block 5,Normal,LOST AND FOUND,FASS,ARTS & SOCIAL SCIENCES BLOCK 5,1.294230691,103.7718952,sec3,Close,30/1/23 14:29
7052,stolen items at ctr for english language communication,Normal,STOLEN ITEMS,CDE,CTR FOR ENGLISH LANGUAGE COMMUNICATION,1.297113412,103.7714078,sec1,Open,26/7/23 1:41
7052,stolen items at ctr for english language communication,Normal,STOLEN ITEMS,CDE,CTR FOR ENGLISH LANGUAGE COMMUNICATION,1.297113412,103.7714078,sec1,Close,28/7/23 5:32
7053,lost and found at information technology,Normal,LOST AND FOUND,CDE,INFORMATION TECHNOLOGY,1.29755262,103.7725433,sec2,Open,16/11/22 22:27
7053,lost and found at information technology,Normal,LOST AND FOUND,CDE,INFORMATION TECHNOLOGY,1.29755262,103.7725433,sec2,Close,20/11/22 18:17
7054,stolen items at engineering block 5,Normal,STOLEN ITEMS,CDE,ENGINEERING BLOCK 5,1.298084101,103.7724236,sec5,Open,1/12/23 17:32
7054,stolen items at engineering block 5,Normal,STOLEN ITEMS,CDE,ENGINEERING BLOCK 5,1.298084101,103.7724236,sec5,Close,3/12/23 7:36
7055,damaged property at medicine block 10,High,DAMAGED PROPERTY,FOS,MEDICINE BLOCK 10,1.296461007,103.7817485,sec3,Open,12/11/23 10:14
7055,damaged property at medicine block 10,High,DAMAGED PROPERTY,FOS,MEDICINE BLOCK 10,1.296461007,103.7817485,sec3,Close,18/11/23 4:14
7056,damaged property at house 5,High,DAMAGED PROPERTY,HALL,HOUSE 5,1.291805315,103.7746999,sec2,Open,23/5/23 14:57
7056,damaged property at house 5,High,DAMAGED PROPERTY,HALL,HOUSE 5,1.291805315,103.7746999,sec2,Close,1/6/23 0:59
7057,lost and found at science block 17,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 17,1.297633622,103.7804434,sec2,Open,19/9/23 7:09
7057,lost and found at science block 17,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 17,1.297633622,103.7804434,sec2,Close,22/9/23 2:45
7058,lost and found at temasek hall (block c),Normal,LOST AND FOUND,HALL,TEMASEK HALL (BLOCK C),1.292732285,103.7709504,sec2,Open,1/11/22 5:58
7058,lost and found at temasek hall (block c),Normal,LOST AND FOUND,HALL,TEMASEK HALL (BLOCK C),1.292732285,103.7709504,sec2,Close,4/11/22 3:55
7059,lost and found at 5 pgp bungalow,Normal,LOST AND FOUND,PGP,5 PGP BUNGALOW,1.293103799,103.7786261,sec1,Open,21/10/23 4:09
7059,lost and found at 5 pgp bungalow,Normal,LOST AND FOUND,PGP,5 PGP BUNGALOW,1.293103799,103.7786261,sec1,Close,24/10/23 7:46
7060,emergency incidents at iss carpark,High,EMERGENCY INCIDENTS,SOC,ISS CARPARK,1.291998285,103.7766803,sec3,Open,25/5/23 13:03
7060,emergency incidents at iss carpark,High,EMERGENCY INCIDENTS,SOC,ISS CARPARK,1.291998285,103.7766803,sec3,Close,28/5/23 1:44
7061,lost and found at temasek hall (block a),Normal,LOST AND FOUND,HALL,TEMASEK HALL (BLOCK A),1.293083063,103.7707861,sec1,Open,4/2/23 20:48
7061,lost and found at temasek hall (block a),Normal,LOST AND FOUND,HALL,TEMASEK HALL (BLOCK A),1.293083063,103.7707861,sec1,Close,8/2/23 8:59
7062,lost and found at lt 27 (lim seng tjoe lecture),Normal,LOST AND FOUND,FOS,LT 27 (LIM SENG TJOE LECTURE),1.296962816,103.7810192,sec4,Open,12/10/23 22:32
7062,lost and found at lt 27 (lim seng tjoe lecture),Normal,LOST AND FOUND,FOS,LT 27 (LIM SENG TJOE LECTURE),1.296962816,103.7810192,sec4,Close,15/10/23 14:11
7063,sexual incidents at science block 2,High,SEXUAL INCIDENTS,FOS,SCIENCE BLOCK 2,1.295509523,103.7782367,sec1,Open,7/1/23 4:03
7063,sexual incidents at science block 2,High,SEXUAL INCIDENTS,FOS,SCIENCE BLOCK 2,1.295509523,103.7782367,sec1,Close,15/1/23 16:27
7064,damaged property at temasek lab,High,DAMAGED PROPERTY,CDE,TEMASEK LAB,1.299556652,103.7722094,sec5,Open,30/8/23 9:33
7064,damaged property at temasek lab,High,DAMAGED PROPERTY,CDE,TEMASEK LAB,1.299556652,103.7722094,sec5,Close,10/9/23 3:46
7065,lost and found at ke vii hall (block g),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK G),1.293482761,103.7803849,sec4,Open,4/12/23 22:37
7065,lost and found at ke vii hall (block g),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK G),1.293482761,103.7803849,sec4,Close,8/12/23 10:14
7066,emergency incidents at engineering block 5,High,EMERGENCY INCIDENTS,CDE,ENGINEERING BLOCK 5,1.298084101,103.7724236,sec2,Open,11/1/23 23:57
7066,emergency incidents at engineering block 5,High,EMERGENCY INCIDENTS,CDE,ENGINEERING BLOCK 5,1.298084101,103.7724236,sec2,Close,14/1/23 0:33
7067,lost and found at raffles hall (block a),Normal,LOST AND FOUND,YIH,RAFFLES HALL (BLOCK A),1.299677886,103.7732472,sec1,Open,31/1/23 11:01
7067,lost and found at raffles hall (block a),Normal,LOST AND FOUND,YIH,RAFFLES HALL (BLOCK A),1.299677886,103.7732472,sec1,Close,2/2/23 22:36
7068,sexual incidents at pgp residences (block 10),High,SEXUAL INCIDENTS,PGP,PGP RESIDENCES (BLOCK 10),1.290733171,103.7799493,sec1,Open,27/8/23 8:17
7068,sexual incidents at pgp residences (block 10),High,SEXUAL INCIDENTS,PGP,PGP RESIDENCES (BLOCK 10),1.290733171,103.7799493,sec1,Close,4/9/23 20:13
7069,lost and found at 4 kr bungalow,Normal,LOST AND FOUND,KR,4 KR BUNGALOW,1.294413343,103.7799701,sec4,Open,1/8/23 18:26
7069,lost and found at 4 kr bungalow,Normal,LOST AND FOUND,KR,4 KR BUNGALOW,1.294413343,103.7799701,sec4,Close,3/8/23 4:50
7070,lost and found at medicine block 11,Normal,LOST AND FOUND,FOS,MEDICINE BLOCK 11,1.296663946,103.7813741,sec2,Open,19/4/23 11:13
7070,lost and found at medicine block 11,Normal,LOST AND FOUND,FOS,MEDICINE BLOCK 11,1.296663946,103.7813741,sec2,Close,23/4/23 8:52
7071,lost and found at nuhs tower block,Normal,LOST AND FOUND,FOS,NUHS TOWER BLOCK,1.292211477,103.7836035,sec1,Open,9/8/23 15:14
7071,lost and found at nuhs tower block,Normal,LOST AND FOUND,FOS,NUHS TOWER BLOCK,1.292211477,103.7836035,sec1,Close,12/8/23 17:50
7072,lost and found at science block 4,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 4,1.295631286,103.7788028,sec5,Open,15/12/22 4:13
7072,lost and found at science block 4,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 4,1.295631286,103.7788028,sec5,Close,18/12/22 12:12
7073,lost and found at hon sui sen memorial library,Normal,LOST AND FOUND,BIZ,HON SUI SEN MEMORIAL LIBRARY,1.293089851,103.7745597,sec1,Open,12/7/23 14:05
7073,lost and found at hon sui sen memorial library,Normal,LOST AND FOUND,BIZ,HON SUI SEN MEMORIAL LIBRARY,1.293089851,103.7745597,sec1,Close,15/7/23 3:17
7074,lost and found at btc-oei tiong ham,Normal,LOST AND FOUND,BTC,BTC-OEI TIONG HAM,1.319309565,103.8180432,sec2,Open,31/3/23 17:10
7074,lost and found at btc-oei tiong ham,Normal,LOST AND FOUND,BTC,BTC-OEI TIONG HAM,1.319309565,103.8180432,sec2,Close,3/4/23 10:34
7075,damaged property at btc-cafe,High,DAMAGED PROPERTY,BTC,BTC-CAFE,1.319623502,103.8174052,sec5,Open,22/8/23 4:06
7075,damaged property at btc-cafe,High,DAMAGED PROPERTY,BTC,BTC-CAFE,1.319623502,103.8174052,sec5,Close,27/8/23 4:31
7076,lost and found at crisp (near kevii hall),Normal,LOST AND FOUND,PGP,CRISP (NEAR KEVII HALL),1.297892325,103.7806502,sec4,Open,11/10/23 16:54
7076,lost and found at crisp (near kevii hall),Normal,LOST AND FOUND,PGP,CRISP (NEAR KEVII HALL),1.297892325,103.7806502,sec4,Close,13/10/23 18:27
7077,damaged property at raffles hall (block d),High,DAMAGED PROPERTY,YIH,RAFFLES HALL (BLOCK D),1.300301709,103.7726668,sec4,Open,12/8/23 16:52
7077,damaged property at raffles hall (block d),High,DAMAGED PROPERTY,YIH,RAFFLES HALL (BLOCK D),1.300301709,103.7726668,sec4,Close,20/8/23 4:45
7078,damaged property at 4 kr bungalow,High,DAMAGED PROPERTY,KR,4 KR BUNGALOW,1.294413343,103.7799701,sec2,Open,9/2/23 10:53
7078,damaged property at 4 kr bungalow,High,DAMAGED PROPERTY,KR,4 KR BUNGALOW,1.294413343,103.7799701,sec2,Close,14/2/23 10:27
7079,stolen items at lecture theatre 34,Normal,STOLEN ITEMS,FOS,LECTURE THEATRE 34,1.297758283,103.7810123,sec1,Open,20/1/23 22:45
7079,stolen items at lecture theatre 34,Normal,STOLEN ITEMS,FOS,LECTURE THEATRE 34,1.297758283,103.7810123,sec1,Close,22/1/23 21:13
7080,lost and found at md blk 6 (ctr for trans  med),Normal,LOST AND FOUND,FOS,MD BLK 6 (CTR FOR TRANS  MED),1.295320036,103.7816808,sec5,Open,23/5/23 3:37
7080,lost and found at md blk 6 (ctr for trans  med),Normal,LOST AND FOUND,FOS,MD BLK 6 (CTR FOR TRANS  MED),1.295320036,103.7816808,sec5,Close,26/5/23 7:17
7081,damaged property at raffles hall (block e),High,DAMAGED PROPERTY,YIH,RAFFLES HALL (BLOCK E),1.300036252,103.7737858,sec1,Open,30/8/23 10:32
7081,damaged property at raffles hall (block e),High,DAMAGED PROPERTY,YIH,RAFFLES HALL (BLOCK E),1.300036252,103.7737858,sec1,Close,6/9/23 15:42
7082,lost and found at pgp residences (block 24),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 24),1.290409214,103.7806802,sec3,Open,8/4/23 14:58
7082,lost and found at pgp residences (block 24),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 24),1.290409214,103.7806802,sec3,Close,11/4/23 6:15
7083,damaged property at 6 pgp bungalow,High,DAMAGED PROPERTY,PGP,6 PGP BUNGALOW,1.293385625,103.7779056,sec1,Open,1/4/23 10:37
7083,damaged property at 6 pgp bungalow,High,DAMAGED PROPERTY,PGP,6 PGP BUNGALOW,1.293385625,103.7779056,sec1,Close,6/4/23 22:15
7084,"stolen items at kent vale apt geranium blk, 101",Normal,STOLEN ITEMS,KV,"KENT VALE APT GERANIUM BLK, 101",1.302632395,103.7695178,sec5,Open,20/12/22 8:27
7084,"stolen items at kent vale apt geranium blk, 101",Normal,STOLEN ITEMS,KV,"KENT VALE APT GERANIUM BLK, 101",1.302632395,103.7695178,sec5,Close,22/12/22 5:11
7085,stolen items at lecture theatre 20,Normal,STOLEN ITEMS,FOS,LECTURE THEATRE 20,1.295645806,103.778847,sec5,Open,27/9/23 5:39
7085,stolen items at lecture theatre 20,Normal,STOLEN ITEMS,FOS,LECTURE THEATRE 20,1.295645806,103.778847,sec5,Close,29/9/23 12:21
7086,lost and found at utown residence-north tower,Normal,LOST AND FOUND,UTown,UTOWN RESIDENCE-NORTH TOWER,1.305337891,103.7737981,sec5,Open,26/1/23 4:22
7086,lost and found at utown residence-north tower,Normal,LOST AND FOUND,UTown,UTOWN RESIDENCE-NORTH TOWER,1.305337891,103.7737981,sec5,Close,29/1/23 3:12
7087,damaged property at 20 evans bungalow,High,DAMAGED PROPERTY,BTC,20 EVANS BUNGALOW,1.318059047,103.8199399,sec2,Open,27/9/22 10:00
7087,damaged property at 20 evans bungalow,High,DAMAGED PROPERTY,BTC,20 EVANS BUNGALOW,1.318059047,103.8199399,sec2,Close,5/10/22 10:11
7088,lost and found at engineering block a,Normal,LOST AND FOUND,CDE,ENGINEERING BLOCK A,1.299995494,103.7707659,sec5,Open,19/9/23 20:52
7088,lost and found at engineering block a,Normal,LOST AND FOUND,CDE,ENGINEERING BLOCK A,1.299995494,103.7707659,sec5,Close,22/9/23 17:11
7089,stolen items at btc-bin centre,Normal,STOLEN ITEMS,BTC,BTC-BIN CENTRE,1.319801578,103.8176313,sec3,Open,6/10/22 13:33
7089,stolen items at btc-bin centre,Normal,STOLEN ITEMS,BTC,BTC-BIN CENTRE,1.319801578,103.8176313,sec3,Close,8/10/22 8:03
7090,lost and found at 4 pgp bungalow,Normal,LOST AND FOUND,PGP,4 PGP BUNGALOW,1.292756725,103.7793448,sec2,Open,4/1/23 7:08
7090,lost and found at 4 pgp bungalow,Normal,LOST AND FOUND,PGP,4 PGP BUNGALOW,1.292756725,103.7793448,sec2,Close,6/1/23 22:14
7091,lost and found at booster pump hse(next lkcnhm),Normal,LOST AND FOUND,UCC,BOOSTER PUMP HSE(NEXT LKCNHM),1.301382961,103.7733115,sec1,Open,11/6/23 10:21
7091,lost and found at booster pump hse(next lkcnhm),Normal,LOST AND FOUND,UCC,BOOSTER PUMP HSE(NEXT LKCNHM),1.301382961,103.7733115,sec1,Close,14/6/23 12:07
7092,stolen items at engineering workshop 1a,Normal,STOLEN ITEMS,CDE,ENGINEERING WORKSHOP 1A,1.298073579,103.7708804,sec5,Open,13/3/23 14:19
7092,stolen items at engineering workshop 1a,Normal,STOLEN ITEMS,CDE,ENGINEERING WORKSHOP 1A,1.298073579,103.7708804,sec5,Close,15/3/23 18:22
7093,damaged property at kent ridge hall (block b),High,DAMAGED PROPERTY,HALL,KENT RIDGE HALL (BLOCK B),1.291333703,103.7747351,sec5,Open,30/8/23 9:53
7093,damaged property at kent ridge hall (block b),High,DAMAGED PROPERTY,HALL,KENT RIDGE HALL (BLOCK B),1.291333703,103.7747351,sec5,Close,7/9/23 0:11
7094,sexual incidents at pgp residences (block 21),High,SEXUAL INCIDENTS,PGP,PGP RESIDENCES (BLOCK 21),1.290472992,103.7804283,sec3,Open,28/10/23 4:01
7094,sexual incidents at pgp residences (block 21),High,SEXUAL INCIDENTS,PGP,PGP RESIDENCES (BLOCK 21),1.290472992,103.7804283,sec3,Close,6/11/23 9:51
7095,stolen items at btc-lounge,Normal,STOLEN ITEMS,BTC,BTC-LOUNGE,1.31861386,103.8170575,sec3,Open,27/9/23 5:37
7095,stolen items at btc-lounge,Normal,STOLEN ITEMS,BTC,BTC-LOUNGE,1.31861386,103.8170575,sec3,Close,29/9/23 6:45
7096,lost and found at raffles hall (communal hall),Normal,LOST AND FOUND,YIH,RAFFLES HALL (COMMUNAL HALL),1.300002869,103.7739354,sec1,Open,21/5/23 12:12
7096,lost and found at raffles hall (communal hall),Normal,LOST AND FOUND,YIH,RAFFLES HALL (COMMUNAL HALL),1.300002869,103.7739354,sec1,Close,24/5/23 10:18
7097,damaged property at pgp residences canteen 2,High,DAMAGED PROPERTY,PGP,PGP RESIDENCES CANTEEN 2,1.290619681,103.7816946,sec3,Open,14/10/23 9:09
7097,damaged property at pgp residences canteen 2,High,DAMAGED PROPERTY,PGP,PGP RESIDENCES CANTEEN 2,1.290619681,103.7816946,sec3,Close,21/10/23 22:32
7098,sexual incidents at store 1 (near kevii hall),High,SEXUAL INCIDENTS,PGP,STORE 1 (NEAR KEVII HALL),1.29274033,103.7812672,sec2,Open,21/4/23 11:57
7098,sexual incidents at store 1 (near kevii hall),High,SEXUAL INCIDENTS,PGP,STORE 1 (NEAR KEVII HALL),1.29274033,103.7812672,sec2,Close,30/4/23 9:26
7099,lost and found at kent ridge (communal hall),Normal,LOST AND FOUND,HALL,KENT RIDGE (COMMUNAL HALL),1.29179854,103.7747805,sec2,Open,6/5/23 16:16
7099,lost and found at kent ridge (communal hall),Normal,LOST AND FOUND,HALL,KENT RIDGE (COMMUNAL HALL),1.29179854,103.7747805,sec2,Close,10/5/23 8:54
7100,damaged property at 4 kr bungalow,High,DAMAGED PROPERTY,KR,4 KR BUNGALOW,1.294413343,103.7799701,sec3,Open,28/1/23 21:41
7100,damaged property at 4 kr bungalow,High,DAMAGED PROPERTY,KR,4 KR BUNGALOW,1.294413343,103.7799701,sec3,Close,3/2/23 19:39
7101,stolen items at stephen riady centre,Normal,STOLEN ITEMS,UTown,STEPHEN RIADY CENTRE,1.304488952,103.7720712,sec5,Open,25/8/23 22:40
7101,stolen items at stephen riady centre,Normal,STOLEN ITEMS,UTown,STEPHEN RIADY CENTRE,1.304488952,103.7720712,sec5,Close,27/8/23 7:14
7102,damaged property at eusoff hall (block b),High,DAMAGED PROPERTY,HALL,EUSOFF HALL (BLOCK B),1.293104328,103.769989,sec3,Open,7/10/22 18:37
7102,damaged property at eusoff hall (block b),High,DAMAGED PROPERTY,HALL,EUSOFF HALL (BLOCK B),1.293104328,103.769989,sec3,Close,13/10/22 13:25
7103,lost and found at btc-manasseh meyer,Normal,LOST AND FOUND,BTC,BTC-MANASSEH MEYER,1.319098649,103.8176172,sec5,Open,19/10/23 3:57
7103,lost and found at btc-manasseh meyer,Normal,LOST AND FOUND,BTC,BTC-MANASSEH MEYER,1.319098649,103.8176172,sec5,Close,22/10/23 3:49
7104,damaged property at pgp residences (block 4),High,DAMAGED PROPERTY,PGP,PGP RESIDENCES (BLOCK 4),1.291208032,103.7822304,sec1,Open,2/8/23 21:21
7104,damaged property at pgp residences (block 4),High,DAMAGED PROPERTY,PGP,PGP RESIDENCES (BLOCK 4),1.291208032,103.7822304,sec1,Close,7/8/23 19:29
7105,damaged property at pgp residences mph,High,DAMAGED PROPERTY,PGP,PGP RESIDENCES MPH,1.290916678,103.780617,sec2,Open,13/10/23 15:13
7105,damaged property at pgp residences mph,High,DAMAGED PROPERTY,PGP,PGP RESIDENCES MPH,1.290916678,103.780617,sec2,Close,21/10/23 22:13
7106,stolen items at temasek hall (communal hall),Normal,STOLEN ITEMS,HALL,TEMASEK HALL (COMMUNAL HALL),1.292822129,103.7714113,sec3,Open,8/10/22 22:34
7106,stolen items at temasek hall (communal hall),Normal,STOLEN ITEMS,HALL,TEMASEK HALL (COMMUNAL HALL),1.292822129,103.7714113,sec3,Close,10/10/22 18:39
7107,lost and found at yst conservatory of music,Normal,LOST AND FOUND,UCC,YST CONSERVATORY OF MUSIC,1.302377886,103.7721105,sec2,Open,1/8/23 7:52
7107,lost and found at yst conservatory of music,Normal,LOST AND FOUND,UCC,YST CONSERVATORY OF MUSIC,1.302377886,103.7721105,sec2,Close,4/8/23 22:27
7108,stolen items at university health centre,Normal,STOLEN ITEMS,YIH,UNIVERSITY HEALTH CENTRE,1.299028198,103.776488,sec4,Open,15/12/22 0:10
7108,stolen items at university health centre,Normal,STOLEN ITEMS,YIH,UNIVERSITY HEALTH CENTRE,1.299028198,103.776488,sec4,Close,17/12/22 4:52
