"IncidentID","Classification","Disposition","Open","Add","Close","Year","DayOfYear","Month","DayOfWeek","time_period","Building","Location","Longtitude","Latitude","Incidents"
6178,"Theft","Open Investigation",2021-12-22 04:42:00,4.364735,2021-12-26 13:27:13,2021,356,12,2,"day_weekday","COMMUNAL BLK B","KV",1.302553,103.7686,"LOST AND FOUND"
6179,"Trespassing","Open Investigation",2022-05-25 15:11:00,7.337588,2022-06-01 23:17:08,2022,145,5,2,"day_weekday","PGP RESIDENCES (BLOCK 8)","PGP",1.291037,103.7798,"DAMAGED PROPERTY"
6180,"Shoplifting",NA,2022-08-26 14:29:00,2.653986,2022-08-29 06:10:44,2022,238,8,4,"day_weekday","HOUSE 5 ANNEX","HALL",1.291945,103.7743,"STOLEN ITEMS"
6181,"Theft","Open Investigation",2022-10-28 09:25:00,2.465339,2022-10-30 20:35:05,2022,301,10,4,"day_weekday","EUSOFF HALL (BLOCK D)","HALL",1.293493,103.7697,"LOST AND FOUND"
6182,"Trespassing","Open Investigation",2022-02-07 02:37:00,7.338948,2022-02-14 10:45:05,2022,38,2,0,"day_weekday","6 PGP BUNGALOW","PGP",1.293386,103.7779,"DAMAGED PROPERTY"
6183,"Harassment: Bias Incident","Arrest",2022-01-22 02:59:00,3.601408,2022-01-25 17:25:02,2022,22,1,5,"weekend","4 PGP BUNGALOW","PGP",1.292757,103.7793,"LOST AND FOUND"
6184,"Hindering Possession of Burglary Tools","Judicial Referral",2022-02-06 15:15:00,3.121659,2022-02-09 18:10:11,2022,37,2,6,"weekend","11 KR BUNGALOW","KR",1.293319,103.7737,"LOST AND FOUND"
6185,"Extortion","Open Investigation",2022-03-04 08:00:00,2.925006,2022-03-07 06:12:00,2022,63,3,4,"day_weekday","RAFFLES HALL (COMMUNAL HALL)","YIH",1.300003,103.7739,"LOST AND FOUND"
6186,"Shoplifting","Arrest",2021-12-04 08:26:00,3.101386,2021-12-07 10:52:00,2021,338,12,5,"weekend","SCIENCE BLOCK 6","FOS",1.295388,103.7795,"LOST AND FOUND"
6187,"Harassment","Open Investigation",2022-08-08 01:19:00,3.3121,2022-08-11 08:48:25,2022,220,8,0,"day_weekday","PGP RESIDENCES (BLOCK 13)","PGP",1.290868,103.7803,"DAMAGED PROPERTY"
6188,"Terroristic Threats","Open Investigation",2022-05-14 19:10:00,2.913415,2022-05-17 17:05:19,2022,134,5,5,"weekend","PGP RESIDENCES (BLOCK 25)","PGP",1.2902,103.7806,"LOST AND FOUND"
6189,"Trespassing","Unfounded",2022-08-01 09:21:00,6.585168,2022-08-07 23:23:38,2022,213,8,0,"day_weekday","LECTURE THEATRE 28","FOS",1.297224,103.7813,"DAMAGED PROPERTY"
6190,"Trespassing","Open Investigation",2022-06-05 22:03:00,5.816116,2022-06-11 17:38:12,2022,156,6,6,"weekend","12 KR BUNGALOW","KR",1.297234,103.7739,"DAMAGED PROPERTY"
6191,"Criminal Mischief","Open Investigation",2022-02-10 01:49:00,1.739963,2022-02-11 19:34:33,2022,41,2,3,"day_weekday","BTC-LOUNGE","BTC",1.318614,103.8171,"STOLEN ITEMS"
6192,"Attempted Extortion","Open Investigation",2021-11-07 00:10:00,2.740939,2021-11-09 17:56:57,2021,311,11,6,"weekend","SHEARS HALL/KENT RIDGE HALL SHARED SPACE","HALL",1.291625,103.7752,"LOST AND FOUND"
6193,"Attempted Theft","unfounded",2021-12-09 17:13:00,3.321967,2021-12-13 00:56:38,2021,343,12,3,"day_weekday","RAFFLES HALL (BLOCK B)","YIH",1.30018,103.7734,"LOST AND FOUND"
6194,"Harassment","Open Investigation",2022-04-19 07:20:00,5.94573,2022-04-25 06:01:51,2022,109,4,1,"day_weekday","BTC-MOOT COURT","BTC",1.318755,103.8164,"DAMAGED PROPERTY"
6195,"Harassment: Stalking","Open Investigation",2022-02-06 23:22:00,3.362751,2022-02-10 08:04:22,2022,37,2,6,"weekend","MEDICINE BLOCK 4","FOS",1.295482,103.7812,"LOST AND FOUND"
6196,"Trespassing","Open Investigation",2021-12-23 23:43:00,7.499135,2021-12-31 11:41:45,2021,357,12,3,"day_weekday","ENGINEERING WORKSHOP 1","CDE",1.298989,103.7706,"DAMAGED PROPERTY"
6197,"Defiant Trespass","Open Investigation",2022-01-09 10:30:00,2.43424,2022-01-11 20:55:18,2022,9,1,6,"weekend","KENT VALE APARTMENT BLK I, 119","KV",1.302982,103.7702,"LOST AND FOUND"
6198,"Service of Warrant","Open Investigation",2021-11-25 07:20:00,3.132829,2021-11-28 10:31:16,2021,329,11,3,"day_weekday","RAFFLES HALL (COMMUNAL HALL)","YIH",1.300003,103.7739,"LOST AND FOUND"
6199,"Trespassing","Arrest",2022-05-30 06:06:00,7.820248,2022-06-07 01:47:09,2022,150,5,0,"day_weekday","MEDICINE BLOCK 11","FOS",1.296664,103.7814,"DAMAGED PROPERTY"
6200,"Theft","Arrest",2022-03-08 19:46:00,1.982814,2022-03-10 19:21:15,2022,67,3,1,"day_weekday","RAFFLES HALL (BLOCK A)","YIH",1.299678,103.7732,"LOST AND FOUND"
6201,"Trespass","Unfounded",2022-04-18 22:42:00,0.8069339,2022-04-19 18:03:59,2022,108,4,0,"day_weekday","YALE WEST CORE","UTown",1.30817,103.7724,"EMERGENCY INCIDENTS"
6202,"Theft","Unfounded",2022-03-05 21:23:00,2.978656,2022-03-08 20:52:16,2022,64,3,5,"weekend","PGP RESIDENCES (BLOCK 3)","PGP",1.291296,103.7824,"LOST AND FOUND"
6203,"Harassment","Open Investigation",2022-09-22 10:42:00,6.410832,2022-09-28 20:33:36,2022,265,9,3,"day_weekday","ENGINEERING WORKSHOP 1A","CDE",1.298074,103.7709,"DAMAGED PROPERTY"
6204,"Shoplifting","Open Investigation",2021-11-03 13:58:00,1.914306,2021-11-05 11:54:36,2021,307,11,2,"day_weekday","SHEARES HALL (BLOCK A)","HALL",1.291578,103.7754,"STOLEN ITEMS"
6205,"Attempted Fraud","Open Investigation",2022-02-09 07:47:00,2.96136,2022-02-12 06:51:21,2022,40,2,2,"day_weekday","KENT VALE APARTMENT BLK I, 119","KV",1.302982,103.7702,"LOST AND FOUND"
6206,"Trespassing","Unfounded",2022-10-08 13:37:00,8.460988,2022-10-17 00:40:49,2022,281,10,5,"weekend","SHEARES HALL (BLOCK C)","HALL",1.291355,103.776,"DAMAGED PROPERTY"
6207,"Trespassing","Arrest",2021-12-14 11:52:00,7.20333,2021-12-21 16:44:48,2021,348,12,1,"day_weekday","ENGINEERING BLOCK 2","CDE",1.299314,103.7712,"DAMAGED PROPERTY"
6208,"False Public Alarm","Judicial Referral",2022-02-15 21:02:00,3.402205,2022-02-19 06:41:11,2022,46,2,1,"day_weekday","DINING HALL (RC4 & CAPT)","UTown",1.307989,103.7732,"LOST AND FOUND"
6209,"Harassment","Open Investigation",2022-06-03 15:35:00,8.924109,2022-06-12 13:45:43,2022,154,6,4,"day_weekday","PGP RESIDENCES (BLOCK 16)","PGP",1.291524,103.7801,"DAMAGED PROPERTY"
6210,"Theft","Open Investigation",2022-10-22 20:25:00,3.386673,2022-10-26 05:41:49,2022,295,10,5,"weekend","NUS ENTERPRISE-JTC BLK71","BIZ",1.292392,103.7757,"LOST AND FOUND"
6211,"Trespassing","Arrest",2022-09-14 09:10:00,6.339837,2022-09-20 17:19:22,2022,257,9,2,"day_weekday","AS8 CARPARK","FASS",1.295895,103.772,"DAMAGED PROPERTY"
6212,"Assault","Unfounded",2022-01-09 12:23:00,7.86284,2022-01-17 09:05:29,2022,9,1,6,"weekend","PGP RESIDENCES (BLOCK 17)","PGP",1.291328,103.7802,"DAMAGED PROPERTY"
6213,"Trespassing","Open Investigation",2022-06-05 13:58:00,8.650897,2022-06-14 05:35:18,2022,156,6,6,"weekend","UTOWN RESIDENCE-NORTH TOWER","UTown",1.305338,103.7738,"DAMAGED PROPERTY"
6214,"Theft","Open Investigation",2022-09-16 04:31:00,2.314164,2022-09-18 12:03:24,2022,259,9,4,"day_weekday","DNMS CARPARK","DNMS",1.281499,103.8335,"LOST AND FOUND"
6215,"Theft","Open Investigation",2021-11-21 05:59:00,2.834991,2021-11-24 02:01:23,2021,325,11,6,"weekend","PGP RESIDENCES (BLOCK 20)","PGP",1.290473,103.7802,"LOST AND FOUND"
6216,"Stalking","Closed",2022-06-22 16:53:00,5.925939,2022-06-28 15:06:21,2022,173,6,2,"day_weekday","EXPERIMENTAL HOUSE","CDE",1.299039,103.7719,"SEXUAL INCIDENTS"
6217,"Fraud","Open Investigation",2021-10-19 13:29:00,5.15948,2021-10-24 17:18:39,2021,292,10,1,"day_weekday","LECTURE THEATRE 33","FOS",1.297768,103.7808,"DAMAGED PROPERTY"
6218,"Burglary","Open Investigation",2022-02-24 11:55:00,3.288449,2022-02-27 18:50:22,2022,55,2,3,"day_weekday","RAFFLES HALL (BLOCK D)","YIH",1.300302,103.7727,"LOST AND FOUND"
6219,"Extortion","Open Investigation",2021-12-29 01:36:00,2.646498,2021-12-31 17:06:57,2021,363,12,2,"day_weekday","SCIENCE BLOCK 8","FOS",1.296071,103.7793,"LOST AND FOUND"
6220,"Trespass","Unfounded",2022-07-31 16:21:00,4.345188,2022-08-05 00:38:04,2022,212,7,6,"weekend","INSTITUTE OF SYSTEMS SCIENCE","HALL",1.292195,103.7767,"EMERGENCY INCIDENTS"
6221,"Criminal Mischief","Closed",2021-10-18 08:14:00,2.227544,2021-10-20 13:41:40,2021,291,10,0,"day_weekday","MEDICINE BLOCK 10","FOS",1.296461,103.7817,"STOLEN ITEMS"
6222,"Fraud","Arrest",2022-07-14 17:38:00,7.401792,2022-07-22 03:16:35,2022,195,7,3,"day_weekday","CRISP (NEAR KEVII HALL)","PGP",1.297892,103.7807,"DAMAGED PROPERTY"
6223,"Trespass",NA,2022-07-21 09:53:00,1.90353,2022-07-23 07:34:05,2022,202,7,3,"day_weekday","ISS CARPARK","SOC",1.291998,103.7767,"EMERGENCY INCIDENTS"
6224,"Aggravated Assault","Open Investigation",2021-12-31 07:52:00,2.373484,2022-01-02 16:49:49,2021,365,12,4,"day_weekday","KENT RIDGE HALL (BLOCK E)","HALL",1.291836,103.7742,"LOST AND FOUND"
6225,"Trespassing","Open Investigation",2021-09-02 01:12:00,8.578808,2021-09-10 15:05:29,2021,245,9,3,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 4","FASS",1.294576,103.7718,"DAMAGED PROPERTY"
6226,"Assault: Domestic Violence","Open Investigation",2022-04-06 03:01:00,4.072991,2022-04-10 04:46:06,2022,96,4,2,"day_weekday","SCIENCE BLOCK 15","FOS",1.29705,103.7802,"LOST AND FOUND"
6227,"Criminal Mischief","Open Investigation",2022-08-09 21:04:00,2.105522,2022-08-11 23:35:57,2022,221,8,1,"day_weekday","EDUCATION RESOURCE CENTRE","UTown",1.305726,103.7727,"STOLEN ITEMS"
6228,"Attempted Fraud","Closed",2022-10-06 01:44:00,3.218625,2022-10-09 06:58:49,2022,279,10,3,"day_weekday","CENTRAL LIBRARY","FASS",1.296375,103.773,"LOST AND FOUND"
6229,"Theft: Criminal Mischief","Unfounded",2022-08-13 23:20:00,2.498285,2022-08-16 11:17:32,2022,225,8,5,"weekend","14 PGP BUNGALOW","PGP",1.293234,103.7775,"LOST AND FOUND"
6230,"Assault","Unfounded",2021-10-13 01:27:00,6.280844,2021-10-19 08:11:25,2021,286,10,2,"day_weekday","BTC-SUB-STATION","BTC",1.318793,103.8179,"DAMAGED PROPERTY"
6231,"Shoplifting","Open Investigation",2022-09-25 20:02:00,1.914831,2022-09-27 17:59:21,2022,268,9,6,"weekend","EUSOFF HALL (BLOCK D)","HALL",1.293493,103.7697,"STOLEN ITEMS"
6232,"Criminal Mischief","Open Investigation",2021-11-12 16:21:00,2.314548,2021-11-14 23:53:57,2021,316,11,4,"day_weekday","KENT RIDGE HALL (BLOCK D)","HALL",1.291525,103.7744,"STOLEN ITEMS"
6233,"Possession of Burglary Tools 2","Open Investigation",2022-12-07 11:37:00,2.596973,2022-12-10 01:56:38,2022,341,12,2,"day_weekday","COMPUTING BLOCK 2","SOC",1.294225,103.774,"LOST AND FOUND"
6234,"Shoplifting","Unfounded",2021-12-31 01:15:00,1.434844,2022-01-01 11:41:10,2021,365,12,4,"day_weekday","MD BLK 6 (CTR FOR TRANS  MED)","FOS",1.29532,103.7817,"STOLEN ITEMS"
6235,"Attempted Extortion","Open Investigation",2022-04-26 08:42:00,2.786489,2022-04-29 03:34:33,2022,116,4,1,"day_weekday","INNOVATION 4.0","PGP",1.294255,103.7759,"LOST AND FOUND"
6236,"Shoplifting","Open Investigation",2022-09-02 16:40:00,0.9399487,2022-09-03 15:13:32,2022,245,9,4,"day_weekday","SCIENCE BLOCK 17","FOS",1.297634,103.7804,"STOLEN ITEMS"
6237,"Burglary","Open Investigation",2022-04-14 04:20:00,3.070855,2022-04-17 06:02:02,2022,104,4,3,"day_weekday","MD11 CARPARK","FOS",1.295712,103.782,"LOST AND FOUND"
6238,"Harassment","Open Investigation",2021-11-24 12:56:00,5.526043,2021-11-30 01:33:30,2021,328,11,2,"day_weekday","EL SERVICE RESERVOIRS 1&2","CDE",1.299644,103.7721,"DAMAGED PROPERTY"
6239,"Theft","Open Investigation",2022-01-06 17:02:00,2.922039,2022-01-09 15:09:44,2022,6,1,3,"day_weekday","EUSOFF HALL (COMMUNAL HALL)","HALL",1.293725,103.7703,"LOST AND FOUND"
6240,"Trespassing","Open Investigation",2022-07-24 01:21:00,7.919601,2022-07-31 23:25:14,2022,205,7,6,"weekend","PGP RESIDENCES (BLOCK 16)","PGP",1.291524,103.7801,"DAMAGED PROPERTY"
6241,"Terroristic Threats","unfounded",2022-11-17 15:07:00,2.369561,2022-11-19 23:59:10,2022,321,11,3,"day_weekday","LECTURE THEATRE 10","FASS",1.294926,103.7721,"LOST AND FOUND"
6242,"Fraud","Closed",2021-10-19 05:39:00,8.563572,2021-10-27 19:10:33,2021,292,10,1,"day_weekday","BUSINESS BLOCK 1-MOCHTAR RIADY","BIZ",1.292482,103.7741,"DAMAGED PROPERTY"
6243,"Shoplifting","Open Investigation",2022-01-30 11:48:00,1.623529,2022-02-01 02:45:53,2022,30,1,6,"weekend","SCIENCE BLOCK 4A","FOS",1.295814,103.7788,"STOLEN ITEMS"
6244,"Possession of Burglary Tools 2","Arrest",2022-11-16 05:18:00,2.350044,2022-11-18 13:42:04,2022,320,11,2,"day_weekday","KENT VALE APARTMENT BLK H, 117","KV",1.302199,103.77,"LOST AND FOUND"
6245,"Shoplifting","Closed",2022-01-07 01:23:00,2.176094,2022-01-09 05:36:34,2022,7,1,4,"day_weekday","TMSI-ST JOHN'S ISLAND","OTH",1.217103,103.8501,"STOLEN ITEMS"
6246,"Theft","Open Investigation",2022-02-16 03:11:00,3.244226,2022-02-19 09:02:41,2022,47,2,2,"day_weekday","PGP RESIDENCES (BLOCK 17)","PGP",1.291328,103.7802,"LOST AND FOUND"
6247,"Shoplifting","Open Investigation",2022-03-11 05:03:00,2.277266,2022-03-13 11:42:16,2022,70,3,4,"day_weekday","NUS STAFF CLUB","YIH",1.299177,103.7759,"STOLEN ITEMS"
6248,"Harassment: Bias Incident","Open Investigation",2022-06-20 06:26:00,3.248067,2022-06-23 12:23:13,2022,171,6,0,"day_weekday","FOS-RICE SHED C-NEXT TO S3&S4","FOS",1.296022,103.7793,"LOST AND FOUND"
6249,"Theft","Arrest",2022-07-15 21:33:00,3.398371,2022-07-19 07:06:39,2022,196,7,4,"day_weekday","INNOVATION 4.0","PGP",1.294255,103.7759,"LOST AND FOUND"
6250,"Criminal Mischief","Unfounded",2022-06-07 01:29:00,1.727235,2022-06-08 18:56:13,2022,158,6,1,"day_weekday","COMPUTING BLOCK 3","SOC",1.29484,103.7746,"STOLEN ITEMS"
6251,"Criminal Mischief","Arrest",2022-06-19 00:35:00,1.403897,2022-06-20 10:16:37,2022,170,6,6,"weekend","ENGINEERING BLOCK 3A","CDE",1.300324,103.7714,"STOLEN ITEMS"
6252,"Shoplifting","Open Investigation",2022-03-30 16:49:00,1.619322,2022-04-01 07:40:49,2022,89,3,2,"day_weekday","12A KR BUNGALOW","KR",1.297235,103.7748,"STOLEN ITEMS"
6253,"Trespassing","Arrest",2022-10-21 23:42:00,8.032972,2022-10-30 00:29:29,2022,294,10,4,"day_weekday","LECTURE THEATRE 3","CDE",1.298718,103.7724,"DAMAGED PROPERTY"
6254,"Fraud","Open Investigation",2022-08-04 19:15:00,9.984956,2022-08-14 18:53:20,2022,216,8,3,"day_weekday","MEDICINE BLOCK 3","FOS",1.295392,103.7815,"DAMAGED PROPERTY"
6255,"Theft","Open Investigation",2022-04-15 10:21:00,2.059351,2022-04-17 11:46:28,2022,105,4,4,"day_weekday","PGP RESIDENCES (BLOCK 5)","PGP",1.291344,103.7799,"LOST AND FOUND"
6256,"Harassment","Arrest",2022-01-23 13:46:00,3.97298,2022-01-27 13:07:05,2022,23,1,6,"weekend","PGP RESIDENCES (BLOCK 27)","PGP",1.290565,103.7816,"DAMAGED PROPERTY"
6257,"Trespassing",NA,2022-01-20 07:41:00,8.037849,2022-01-28 08:35:30,2022,20,1,3,"day_weekday","BUSINESS BLOCK 1-MOCHTAR RIADY","BIZ",1.292482,103.7741,"DAMAGED PROPERTY"
6258,"Trespass","Arrest",2021-12-28 00:45:00,2.784464,2021-12-30 19:34:38,2021,362,12,1,"day_weekday","7 PGP BUNGALOW","PGP",1.293238,103.778,"EMERGENCY INCIDENTS"
6259,"Theft","Closed",2022-01-24 14:17:00,2.353123,2022-01-26 22:45:30,2022,24,1,0,"day_weekday","SCIENCE BLOCK 3","FOS",1.295514,103.7786,"LOST AND FOUND"
6260,"Criminal Mischief","Closed",2022-01-22 22:03:00,2.023546,2022-01-24 22:36:54,2022,22,1,5,"weekend","PGP RESIDENCES (BLOCK 14)","PGP",1.291886,103.7801,"STOLEN ITEMS"
6261,"Harassment","Open Investigation",2022-01-29 06:09:00,5.591171,2022-02-03 20:20:17,2022,29,1,5,"weekend","RAFFLES HALL (BLOCK B)","YIH",1.30018,103.7734,"DAMAGED PROPERTY"
6262,"Shoplifting","Arrest",2021-12-13 22:33:00,2.728994,2021-12-16 16:02:45,2021,347,12,0,"day_weekday","ENGINEERING BLOCK 2","CDE",1.299314,103.7712,"LOST AND FOUND"
6263,"Trespassing","Open Investigation",2021-11-09 21:57:00,8.261571,2021-11-18 04:13:40,2021,313,11,1,"day_weekday","LECTURE THEATRE 12","FASS",1.294972,103.7711,"DAMAGED PROPERTY"
6264,"Theft","Arrest",2022-03-04 23:52:00,3.82695,2022-03-08 19:42:48,2022,63,3,4,"day_weekday","PGP RESIDENCES (BLOCK 12)","PGP",1.290853,103.7802,"LOST AND FOUND"
6265,"Theft","Open Investigation",2022-01-26 23:12:00,3.400695,2022-01-30 08:49:00,2022,26,1,2,"day_weekday","CTR FOR LIFE SCIENCES","FOS",1.294496,103.7809,"LOST AND FOUND"
6266,"Trespassing","Open Investigation",2022-05-08 16:04:00,4.91932,2022-05-13 14:07:49,2022,128,5,6,"weekend","MEDICINE BLOCK 11","FOS",1.296664,103.7814,"DAMAGED PROPERTY"
6267,"Trespass","Open Investigation",2022-10-07 09:44:00,0.8338667,2022-10-08 05:44:46,2022,280,10,4,"day_weekday","SCIENCE BLOCK 5","FOS",1.295676,103.779,"EMERGENCY INCIDENTS"
6268,"Theft","Arrest",2022-01-12 19:48:00,2.748107,2022-01-15 13:45:16,2022,12,1,2,"day_weekday","COMMUNAL BLK B","KV",1.302553,103.7686,"LOST AND FOUND"
6269,"Trespassing","Unfounded",2022-02-15 05:56:00,4.950607,2022-02-20 04:44:52,2022,46,2,1,"day_weekday","LECTURE THEATRE 7","CDE",1.300171,103.7711,"DAMAGED PROPERTY"
6270,"Criminal Mischief","unfounded",2022-11-01 22:00:00,2.077602,2022-11-03 23:51:45,2022,305,11,1,"day_weekday","RIDGE VIEW TOWER BLK (RVF)","YIH",1.297916,103.7769,"STOLEN ITEMS"
6271,"Harassment","Closed",2022-09-28 02:07:00,9.060668,2022-10-07 03:34:22,2022,271,9,2,"day_weekday","TEMBUSU COLLEGE- MAIN BLK","UTown",1.30617,103.7738,"DAMAGED PROPERTY"
6272,"False Public Alarm","Open Investigation",2022-06-23 07:06:00,3.565803,2022-06-26 20:40:45,2022,174,6,3,"day_weekday","KENT RIDGE HALL (BLOCK D)","HALL",1.291525,103.7744,"LOST AND FOUND"
6273,"Theft","Open Investigation",2022-01-13 01:40:00,2.752209,2022-01-15 19:43:11,2022,13,1,3,"day_weekday","LECTURE THEATRE 29","FOS",1.297224,103.7811,"LOST AND FOUND"
6274,"Theft: Criminal Mischief","Open Investigation",2022-07-22 15:41:00,2.644311,2022-07-25 07:08:48,2022,203,7,4,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 6","FASS",1.295435,103.7732,"LOST AND FOUND"
6275,"Criminal Mischief","Open Investigation",2022-04-30 01:36:00,2.389021,2022-05-02 10:56:11,2022,120,4,5,"weekend","MULTI-PURPOSE HALL 5 & 6","YIH",1.300997,103.7758,"STOLEN ITEMS"
6276,"Harassment: Domestic Violence","Arrest",2022-07-11 10:50:00,3.49605,2022-07-14 22:44:19,2022,192,7,0,"day_weekday","SHEARES HALL (BLOCK A)","HALL",1.291578,103.7754,"LOST AND FOUND"
6277,"Harassment","Open Investigation",2022-08-06 06:05:00,6.009632,2022-08-12 06:18:52,2022,218,8,5,"weekend","KENT VALE APARTMENT BLK I, 119","KV",1.302982,103.7702,"DAMAGED PROPERTY"
6278,"Theft","Closed",2022-03-29 07:25:00,3.233754,2022-04-01 13:01:36,2022,88,3,1,"day_weekday","BTC-CJ KOH LIBRARY","BTC",1.318788,103.8182,"LOST AND FOUND"
6279,"Trespass","Open Investigation",2022-03-03 14:15:00,2.625541,2022-03-06 05:15:47,2022,62,3,3,"day_weekday","DNMS CARPARK","DNMS",1.281499,103.8335,"EMERGENCY INCIDENTS"
6280,"Trespass","Open Investigation",2022-01-29 17:16:00,1.03687,2022-01-30 18:09:06,2022,29,1,5,"weekend","9 PGP BUNGALOW","PGP",1.293962,103.7773,"EMERGENCY INCIDENTS"
6281,"Theft","Open Investigation",2022-04-03 07:14:00,2.491975,2022-04-05 19:02:27,2022,93,4,6,"weekend","ENGINEERING BLOCK 8","CDE",1.299003,103.7727,"LOST AND FOUND"
6282,"False Public Alarm","Unfounded",2022-09-28 22:54:00,3.458822,2022-10-02 09:54:42,2022,271,9,2,"day_weekday","CTR FOR THE ARTS","YIH",1.299171,103.7738,"LOST AND FOUND"
6283,"Service of Warrant","Open Investigation",2022-08-09 08:36:00,2.102434,2022-08-11 11:03:30,2022,221,8,1,"day_weekday","BTC-LOUNGE","BTC",1.318614,103.8171,"LOST AND FOUND"
6284,"Theft","Open Investigation",2022-05-23 00:05:00,3.045218,2022-05-26 01:10:07,2022,143,5,0,"day_weekday","PGP RESIDENCES (BLOCK 2)","PGP",1.291369,103.7827,"LOST AND FOUND"
6285,"Trespassing","Open Investigation",2022-02-14 11:37:00,6.322985,2022-02-20 19:22:06,2022,45,2,0,"day_weekday","ENGINEERING WORKSHOP 1","CDE",1.298989,103.7706,"DAMAGED PROPERTY"
6286,"Harassment: Bias Incident","Closed",2022-11-14 02:17:00,2.225502,2022-11-16 07:41:43,2022,318,11,0,"day_weekday","SHEARES HALL (BLOCK A)","HALL",1.291578,103.7754,"LOST AND FOUND"
6287,"Defiant Trespass: Aggravated Assault","Arrest",2022-02-12 13:05:00,2.869356,2022-02-15 09:56:52,2022,43,2,5,"weekend","STORE 2 (NEAR KEVII HALL)","PGP",1.292436,103.7806,"LOST AND FOUND"
6288,"Trespass","Arrest",2021-10-22 16:53:00,1.547077,2021-10-24 06:00:47,2021,295,10,4,"day_weekday","LECTURE THEATRE 20","FOS",1.295646,103.7788,"EMERGENCY INCIDENTS"
6289,"Theft","Arrest",2022-02-13 02:39:00,3.083093,2022-02-16 04:38:39,2022,44,2,6,"weekend","PGP RESIDENCES (BLOCK 26)","PGP",1.29068,103.7816,"LOST AND FOUND"
6290,"Trespassing","Open Investigation",2022-02-18 08:20:00,6.680529,2022-02-25 00:39:58,2022,49,2,4,"day_weekday","RIDGE VIEW RESIDENCE (BLOCK D)","YIH",1.297921,103.7759,"DAMAGED PROPERTY"
6291,"Harassment: Fraud","Arrest",2022-11-22 12:44:00,3.806561,2022-11-26 08:05:27,2022,326,11,1,"day_weekday","ISS CARPARK","SOC",1.291998,103.7767,"LOST AND FOUND"
6292,"Bias Intimidation","Open Investigation",2022-06-05 11:59:00,3.532958,2022-06-09 00:46:28,2022,156,6,6,"weekend","16 EVANS BUNGALOW","BTC",1.317644,103.8197,"LOST AND FOUND"
6293,"Trespassing","Unfounded",2021-12-14 10:44:00,7.558735,2021-12-22 00:08:35,2021,348,12,1,"day_weekday","UNIVERSITY HEALTH CENTRE","YIH",1.299028,103.7765,"DAMAGED PROPERTY"
6294,"Terroristic Threats","Closed",2022-01-28 22:34:00,2.738963,2022-01-31 16:18:06,2022,28,1,4,"day_weekday","SCIENCE BLOCK 16","FOS",1.296808,103.7804,"LOST AND FOUND"
6295,"Trespassing","Open Investigation",2022-06-07 13:25:00,8.997572,2022-06-16 13:21:30,2022,158,6,1,"day_weekday","KENT RIDGE HALL (BLOCK B)","HALL",1.291334,103.7747,"DAMAGED PROPERTY"
6296,"Trespassing","Unfounded",2022-09-08 15:13:00,8.656581,2022-09-17 06:58:29,2022,251,9,3,"day_weekday","PGPR CARPARK","PGP",1.290814,103.7812,"DAMAGED PROPERTY"
6297,"Theft","Open Investigation",2021-11-24 14:44:00,2.475394,2021-11-27 02:08:34,2021,328,11,2,"day_weekday","14A PGP BUNGALOW","PGP",1.293265,103.7775,"LOST AND FOUND"
6298,"Harassment: Domestic Violence","Open Investigation",2022-08-22 19:17:00,2.582136,2022-08-25 09:15:17,2022,234,8,0,"day_weekday","CENTRAL STORAGE LIBRARY ANNEX","FASS",1.296929,103.7739,"LOST AND FOUND"
6299,"Disorderly Conduct","Unfounded",2022-01-24 02:20:00,7.722089,2022-01-31 19:39:48,2022,24,1,0,"day_weekday","LECTURE THEATRE 7","CDE",1.300171,103.7711,"SEXUAL INCIDENTS"
6300,"Trespass","Arrest",2022-08-29 03:06:00,2.449539,2022-08-31 13:53:20,2022,241,8,0,"day_weekday","SCIENCE BLOCK 2","FOS",1.29551,103.7782,"EMERGENCY INCIDENTS"
6301,"Trespassing","Arrest",2022-01-05 09:30:00,6.525991,2022-01-11 22:07:26,2022,5,1,2,"day_weekday","COMMUNAL BLK A, 121","KV",1.3024,103.7689,"DAMAGED PROPERTY"
6302,"Harassment","Open Investigation",2021-12-29 23:21:00,6.878139,2022-01-05 20:25:31,2021,363,12,2,"day_weekday","DESIGN & ENVIRONMENT BLOCK 3","CDE",1.297825,103.7705,"DAMAGED PROPERTY"
6303,"Theft: Criminal Mischief","Judicial Referral",2022-08-09 20:42:00,2.867359,2022-08-12 17:31:00,2022,221,8,1,"day_weekday","CANTEEN 4 (FRONTIER)","FOS",1.296414,103.7804,"LOST AND FOUND"
6304,"Fraud","Closed",2022-06-28 13:33:00,5.887919,2022-07-04 10:51:36,2022,179,6,1,"day_weekday","17 PGP BUNGALOW","PGP",1.292575,103.7792,"DAMAGED PROPERTY"
6305,"Theft","Arrest",2022-01-29 02:00:00,2.659486,2022-01-31 17:49:40,2022,29,1,5,"weekend","PGP RESIDENCES (BLOCK 18)","PGP",1.2911,103.7804,"LOST AND FOUND"
6306,"Assault","Open Investigation",2022-04-06 20:18:00,10.8244,2022-04-17 16:05:08,2022,96,4,2,"day_weekday","SEA-TO-SPACE (18KR BUNGALOW)","KR",1.297559,103.7742,"DAMAGED PROPERTY"
