IncidentID,Open,Add,Close,Year,DayOfYear,Month,DayOfWeek,time_period,Building,Location,Latitude,Longitude,Incidents,User
7727,2023-04-30 04:34:00,8.54766342839752,2023-05-08 17:42:38,2023,120,4,6,weekend,CREATE (INNOVATION),UTown,1.303777538,103.7734082,DAMAGED PROPERTY,sec1
7728,2023-05-14 20:04:00,6.50689530944169,2023-05-21 08:13:56,2023,134,5,6,weekend,SEA-TO-SPACE (18KR BUNGALOW),KR,1.297559311,103.774216,SEXUAL INCIDENTS,sec5
7729,2023-01-10 08:31:00,5.36018755383568,2023-01-15 17:09:40,2023,10,1,1,day_weekday,DSO BUILDING,FOS,1.296243699,103.7813743,SEXUAL INCIDENTS,sec1
7730,2022-11-26 20:51:00,7.96283260295325,2022-12-04 19:57:29,2022,330,11,5,weekend,LECTURE THEATRE 18,SOC,1.293522481,103.7745083,DAMAGED PROPERTY,sec1
7731,2023-09-16 06:11:00,2.54342559795803,2023-09-18 19:13:32,2023,259,9,5,weekend,MD BLK 6 (CTR FOR TRANS  MED),FOS,1.295320036,103.7816808,LOST AND FOUND,sec3
7732,2023-02-17 14:48:00,10.0954976003516,2023-02-27 17:05:31,2023,48,2,4,day_weekday,5 KR BUNGALOW,KR,1.294572999,103.7796455,DAMAGED PROPERTY,sec1
7733,2023-01-29 23:31:00,7.15074881888105,2023-02-06 03:08:05,2023,29,1,6,weekend,UNIVERSITY HEALTH CENTRE,YIH,1.299028198,103.776488,DAMAGED PROPERTY,sec4
7734,2023-03-01 02:10:00,1.92125475265808,2023-03-03 00:16:36,2023,60,3,2,day_weekday,NATIONAL SINGAPORE WIND TUNNEL,UCC,1.300768273,103.7753832,LOST AND FOUND,sec2
7735,2023-09-06 11:52:00,3.04533881802573,2023-09-09 12:57:17,2023,249,9,2,day_weekday,UTOWN RESIDENCE-NORTH TOWER,UTown,1.305337891,103.7737981,LOST AND FOUND,sec3
7736,2022-12-09 10:39:00,4.02718768664447,2022-12-13 11:18:09,2022,343,12,4,day_weekday,EXPERIMENTAL HOUSE,CDE,1.29903925,103.7718573,LOST AND FOUND,sec3
7737,2023-01-11 09:18:00,6.34302732213292,2023-01-17 17:31:58,2023,11,1,2,day_weekday,LKC NATURAL HISTORY MUSEUM,UCC,1.301379227,103.7730057,DAMAGED PROPERTY,sec1
7738,2022-12-06 01:55:00,6.91799473679434,2022-12-12 23:56:55,2022,340,12,1,day_weekday,PGP RESIDENCES (BLOCK 7),PGP,1.291101134,103.7800076,DAMAGED PROPERTY,sec1
7739,2023-06-05 08:42:00,10.8785290015422,2023-06-16 05:47:05,2023,156,6,0,day_weekday,SCIENCE BLOCK 1,FOS,1.295780109,103.7779029,SEXUAL INCIDENTS,sec2
7740,2023-03-26 23:21:00,0.849813137882373,2023-03-27 19:44:44,2023,85,3,6,weekend,SEA-TO-SPACE (18KR BUNGALOW),KR,1.297559311,103.774216,EMERGENCY INCIDENTS,sec4
7741,2023-06-18 16:26:00,2.41817683448337,2023-06-21 02:28:10,2023,169,6,6,weekend,UNIVERSITY HALL,YIH,1.297236942,103.7779364,LOST AND FOUND,sec1
7742,2023-01-01 13:27:00,7.14363145698987,2023-01-08 16:53:50,2023,1,1,6,weekend,18 PGP BUNGALOW,PGP,1.292335925,103.7795173,DAMAGED PROPERTY,sec1
7743,2023-07-23 18:58:00,2.82171182998036,2023-07-26 14:41:16,2023,204,7,6,weekend,PGP RESIDENCES (BLOCK 19),PGP,1.290999159,103.7805255,LOST AND FOUND,sec2
7744,2023-08-26 15:35:00,4.75301493621338,2023-08-31 09:39:20,2023,238,8,5,weekend,PGP RESIDENCES LECTURE THEATRE,PGP,1.290720131,103.7821794,DAMAGED PROPERTY,sec5
7745,2023-05-18 19:10:00,2.00759672983893,2023-05-20 19:20:56,2023,138,5,3,day_weekday,AS8 CARPARK,FASS,1.295895333,103.7720224,EMERGENCY INCIDENTS,sec3
7746,2022-10-01 19:28:00,4.27665041305375,2022-10-06 02:06:23,2022,274,10,5,weekend,8 PGP BUNGALOW,PGP,1.293596473,103.7775181,LOST AND FOUND,sec5
7747,2023-07-08 20:03:00,1.49964953849337,2023-07-10 08:02:30,2023,189,7,5,weekend,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,STOLEN ITEMS,sec3
7748,2023-01-11 22:41:00,3.86812196138714,2023-01-15 19:31:06,2023,11,1,2,day_weekday,PGP RESIDENCES (BLOCK 5),PGP,1.291343839,103.7799128,LOST AND FOUND,sec5
7749,2023-03-10 16:02:00,3.03789307617021,2023-03-13 16:56:34,2023,69,3,4,day_weekday,KE VII HALL (BLOCK E),PGP,1.29305545,103.7807199,LOST AND FOUND,sec3
7750,2023-02-21 09:36:00,7.39961361508157,2023-02-28 19:11:27,2023,52,2,1,day_weekday,NUS ENTERPRISE-JTC BLK71,BIZ,1.292392337,103.7757231,DAMAGED PROPERTY,sec3
7751,2022-12-01 08:56:00,2.70513360868471,2022-12-04 01:51:24,2022,335,12,3,day_weekday,FOS - SHED B-NEXT TO S3&S4,FOS,1.29582005,103.7789548,LOST AND FOUND,sec3
7752,2022-12-29 15:42:00,3.36148468820356,2023-01-02 00:22:32,2022,363,12,3,day_weekday,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,LOST AND FOUND,sec3
7753,2023-05-04 21:13:00,1.61143679621018,2023-05-06 11:53:28,2023,124,5,3,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 2,FASS,1.294517061,103.7711126,STOLEN ITEMS,sec4
7754,2023-04-30 01:25:00,2.55260901631362,2023-05-02 14:40:45,2023,120,4,6,weekend,SCIENCE BLOCK 6,FOS,1.295387759,103.7794885,LOST AND FOUND,sec5
7755,2023-01-16 04:11:00,2.34851716374854,2023-01-18 12:32:52,2023,16,1,0,day_weekday,BTC-EU TONG SEN,BTC,1.318461229,103.8168299,LOST AND FOUND,sec1
7756,2023-03-04 19:47:00,2.11591273684779,2023-03-06 22:33:55,2023,63,3,5,weekend,SHEARES HALL (BLOCK E),HALL,1.291117652,103.7758047,LOST AND FOUND,sec1
7757,2022-12-03 09:03:00,3.51681621498164,2022-12-06 21:27:13,2022,337,12,5,weekend,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,DAMAGED PROPERTY,sec4
7758,2022-08-16 03:34:00,3.10987871821107,2022-08-19 06:12:14,2022,228,8,1,day_weekday,NUHS TOWER BLOCK,FOS,1.292211477,103.7836035,LOST AND FOUND,sec2
7759,2023-02-01 09:00:00,2.01366830906332,2023-02-03 09:19:41,2023,32,2,2,day_weekday,TMSI-ST JOHN'S ISLAND,OTH,1.217102975,103.8501062,STOLEN ITEMS,sec3
7760,2022-12-26 10:07:00,5.83153477304481,2023-01-01 06:04:25,2022,360,12,0,day_weekday,LECTURE THEATRE 33,FOS,1.29776785,103.7808098,DAMAGED PROPERTY,sec2
7761,2023-12-19 21:04:00,6.59131819438812,2023-12-26 11:15:30,2023,353,12,1,day_weekday,RAFFLES HALL (COMMUNAL HALL),YIH,1.300002869,103.7739354,DAMAGED PROPERTY,sec5
7762,2023-06-08 17:43:00,10.7012245836165,2023-06-19 10:32:46,2023,159,6,3,day_weekday,2 PGP BUNGALOW,PGP,1.292422999,103.7799725,DAMAGED PROPERTY,sec2
7763,2023-10-03 04:52:00,2.77997578434383,2023-10-05 23:35:10,2023,276,10,1,day_weekday,MEDICINE BLOCK 11,FOS,1.296663946,103.7813741,LOST AND FOUND,sec1
7764,2023-10-05 07:52:00,3.92401300656761,2023-10-09 06:02:35,2023,278,10,3,day_weekday,7 PGP BUNGALOW,PGP,1.293238399,103.7780367,LOST AND FOUND,sec5
7765,2023-05-19 01:05:00,2.81222047885851,2023-05-21 20:34:36,2023,139,5,4,day_weekday,RIDGE VIEW RESIDENCE (BLOCK B),YIH,1.297702725,103.7763235,STOLEN ITEMS,sec3
7766,2023-07-03 03:06:00,4.23904132935071,2023-07-07 08:50:13,2023,184,7,0,day_weekday,CANTEEN 4 (FRONTIER),FOS,1.296414273,103.7803745,LOST AND FOUND,sec4
7767,2023-02-28 14:28:00,5.33600240807893,2023-03-05 22:31:51,2023,59,2,1,day_weekday,SCIENCE BLOCK 2,FOS,1.295509523,103.7782367,DAMAGED PROPERTY,sec2
7768,2023-10-13 15:57:00,3.36895894643592,2023-10-17 00:48:18,2023,286,10,4,day_weekday,"KENT VALE APT GERANIUM BLK, 101",KV,1.302632395,103.7695178,LOST AND FOUND,sec5
7769,2023-06-06 22:59:00,2.30502521206241,2023-06-09 06:18:14,2023,157,6,1,day_weekday,LECTURE THEATRE 32,FOS,1.296130118,103.778317,LOST AND FOUND,sec1
7770,2023-09-05 09:21:00,2.78080885485136,2023-09-08 04:05:22,2023,248,9,1,day_weekday,SCIENCE BLOCK 8,FOS,1.296070989,103.7793013,DAMAGED PROPERTY,sec1
7771,2023-09-10 10:21:00,3.41954824951498,2023-09-13 20:25:09,2023,253,9,6,weekend,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,LOST AND FOUND,sec3
7772,2022-11-25 07:33:00,3.73239805836603,2022-11-29 01:07:39,2022,329,11,4,day_weekday,COMPUTING BLOCK 1,SOC,1.294771346,103.773839,LOST AND FOUND,sec2
7773,2022-10-10 00:50:00,3.50321200287551,2022-10-13 12:54:38,2022,283,10,0,day_weekday,BTC-FEDERAL,BTC,1.318374465,103.8173933,LOST AND FOUND,sec5
7774,2022-09-05 09:16:00,8.44244966178868,2022-09-13 19:53:08,2022,248,9,0,day_weekday,INFORMATION TECHNOLOGY,CDE,1.29755262,103.7725433,SEXUAL INCIDENTS,sec2
7775,2023-02-22 09:03:00,3.51490371081369,2023-02-25 21:24:28,2023,53,2,2,day_weekday,UHALL CARPARK,UTown,1.297316736,103.7777968,EMERGENCY INCIDENTS,sec3
7776,2023-06-17 16:01:00,5.37175110027475,2023-06-23 00:56:19,2023,168,6,5,weekend,KENT RIDGE (COMMUNAL HALL),HALL,1.29179854,103.7747805,SEXUAL INCIDENTS,sec2
7777,2022-09-04 23:52:00,2.09876484926768,2022-09-07 02:14:13,2022,247,9,6,weekend,18A PGP BUNGALOW,PGP,1.292325199,103.7795281,LOST AND FOUND,sec5
7778,2023-01-26 18:45:00,9.82194395559428,2023-02-05 14:28:36,2023,26,1,3,day_weekday,CINNAMON UNI SCH PROG (USP),UTown,1.306525122,103.7734295,DAMAGED PROPERTY,sec3
7779,2023-08-21 01:14:00,5.17976486869799,2023-08-26 05:32:52,2023,233,8,0,day_weekday,BTC-CAFE,BTC,1.319623502,103.8174052,SEXUAL INCIDENTS,sec3
7780,2022-11-13 16:25:00,7.72165052015862,2022-11-21 09:44:11,2022,317,11,6,weekend,DECOM SUB-STATION 2 (NEAR TEM HALL),HALL,1.292688302,103.773122,SEXUAL INCIDENTS,sec5
7781,2022-12-20 23:26:00,3.23991537366754,2022-12-24 05:11:29,2022,354,12,1,day_weekday,STORE 2 (NEAR KEVII HALL),PGP,1.29243592,103.7806357,LOST AND FOUND,sec1
7782,2022-10-05 03:28:00,8.08789470404643,2022-10-13 05:34:34,2022,278,10,2,day_weekday,LECTURE THEATRE 32,FOS,1.296130118,103.778317,DAMAGED PROPERTY,sec5
7783,2023-02-20 11:18:00,2.21565012459482,2023-02-22 16:28:32,2023,51,2,0,day_weekday,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,LOST AND FOUND,sec2
7784,2023-09-09 07:23:00,10.7401716990894,2023-09-20 01:08:51,2023,252,9,5,weekend,16 EVANS BUNGALOW,BTC,1.317643511,103.8196586,DAMAGED PROPERTY,sec5
7785,2022-11-13 11:34:00,2.75315890892087,2022-11-16 05:38:33,2022,317,11,6,weekend,14 KR BUNGALOW,KR,1.297439351,103.7744566,LOST AND FOUND,sec2
7786,2023-03-26 14:22:00,7.6827571428944,2023-04-03 06:45:10,2023,85,3,6,weekend,ARTS & SOCIAL SCIENCES BLOCK 2,FASS,1.294517061,103.7711126,DAMAGED PROPERTY,sec5
7787,2023-09-17 00:01:00,3.05412736535778,2023-09-20 01:18:57,2023,260,9,6,weekend,EUSOFF HALL (COMMUNAL HALL),HALL,1.293724685,103.7702582,LOST AND FOUND,sec4
7788,2023-11-07 21:56:00,5.16653895425864,2023-11-13 01:55:49,2023,311,11,1,day_weekday,ENGINEERING BLOCK 4A,CDE,1.29859899,103.7725782,DAMAGED PROPERTY,sec5
7789,2023-05-31 11:14:00,5.66401628955551,2023-06-06 03:10:11,2023,151,5,2,day_weekday,PGP RESIDENCES (BLOCK 30),PGP,1.290514448,103.781795,DAMAGED PROPERTY,sec5
7790,2023-07-31 08:34:00,2.50913744087397,2023-08-02 20:47:09,2023,212,7,0,day_weekday,PGP RESIDENCES (BLOCK 28),PGP,1.290281658,103.7817217,LOST AND FOUND,sec1
7791,2023-05-13 07:38:00,7.76556192489987,2023-05-21 02:00:25,2023,133,5,5,weekend,PGP RESIDENCES (BLOCK 12),PGP,1.290852627,103.780192,DAMAGED PROPERTY,sec4
7792,2023-08-20 12:23:00,3.14859963078934,2023-08-23 15:56:59,2023,232,8,6,weekend,CINNAMON COLLEGE -MAIN BLK,UTown,1.306506139,103.7736295,LOST AND FOUND,sec2
7793,2022-11-09 08:33:00,2.33537125120228,2022-11-11 16:35:56,2022,313,11,2,day_weekday,5 KR BUNGALOW,KR,1.294572999,103.7796455,LOST AND FOUND,sec3
7794,2023-03-24 02:14:00,2.96330244540122,2023-03-27 01:21:09,2023,83,3,4,day_weekday,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,LOST AND FOUND,sec4
7795,2022-11-04 07:24:00,2.8779260422567,2022-11-07 04:28:13,2022,308,11,4,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 6,FASS,1.295434799,103.773244,LOST AND FOUND,sec5
7796,2023-06-13 06:17:00,2.20428640376841,2023-06-15 11:11:10,2023,164,6,1,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,LOST AND FOUND,sec2
7797,2023-03-04 14:00:00,2.75285282326927,2023-03-07 08:04:06,2023,63,3,5,weekend,PGP RESIDENCES (BLOCK 17),PGP,1.291327615,103.7802401,LOST AND FOUND,sec3
7798,2023-02-22 21:01:00,2.00136514388316,2023-02-24 21:02:58,2023,53,2,2,day_weekday,MD BLK 6 (CTR FOR TRANS  MED),FOS,1.295320036,103.7816808,DAMAGED PROPERTY,sec1
7799,2023-01-03 10:14:00,5.70090366767985,2023-01-09 03:03:18,2023,3,1,1,day_weekday,PGP RESIDENCES (BLOCK 27),PGP,1.29056547,103.7816148,DAMAGED PROPERTY,sec3
7800,2023-10-04 12:28:00,3.22860613465731,2023-10-07 17:57:12,2023,277,10,2,day_weekday,MEDICINE BLOCK 3,FOS,1.295392192,103.7814643,LOST AND FOUND,sec2
7801,2022-12-16 08:13:00,6.07422284723007,2022-12-22 09:59:53,2022,350,12,4,day_weekday,PGP RESIDENCES (BLOCK 2),PGP,1.291369071,103.7826626,DAMAGED PROPERTY,sec4
7802,2022-12-15 20:11:00,2.52819205578371,2022-12-18 08:51:36,2022,349,12,3,day_weekday,PGP RESIDENCES (BLOCK 30),PGP,1.290514448,103.781795,LOST AND FOUND,sec4
7803,2023-04-16 00:00:00,1.84326167694074,2023-04-17 20:14:18,2023,106,4,6,weekend,SHEARES HALL (BLOCK E),HALL,1.291117652,103.7758047,STOLEN ITEMS,sec5
7804,2022-12-30 21:13:00,2.46783369399561,2023-01-02 08:26:41,2022,364,12,4,day_weekday,PGP RESIDENCES (BLOCK 11),PGP,1.290736963,103.7800896,LOST AND FOUND,sec5
7805,2023-02-09 18:27:00,5.39446086824055,2023-02-15 03:55:01,2023,40,2,3,day_weekday,RESIDENT COLLEGE 4 -MPH,UTown,1.30838102,103.7729823,DAMAGED PROPERTY,sec1
7806,2023-05-22 18:07:00,7.90601616440052,2023-05-30 15:51:40,2023,142,5,0,day_weekday,9 KR BUNGALOW,KR,1.294339477,103.7782597,SEXUAL INCIDENTS,sec1
7807,2022-10-05 10:01:00,1.27800186110741,2022-10-06 16:41:19,2022,278,10,2,day_weekday,DECOM SUB-STATION 2 (NEAR TEM HALL),HALL,1.292688302,103.773122,STOLEN ITEMS,sec5
7808,2023-07-04 21:29:00,1.61207260209219,2023-07-06 12:10:23,2023,185,7,1,day_weekday,KE VII HALL (BLOCK C),PGP,1.2930985,103.7806927,STOLEN ITEMS,sec2
7809,2023-05-14 20:42:00,3.98559317985707,2023-05-18 20:21:15,2023,134,5,6,weekend,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,HALL,1.291624699,103.7751793,LOST AND FOUND,sec2
7810,2023-02-13 09:03:00,1.56681102912587,2023-02-14 22:39:12,2023,44,2,0,day_weekday,ENGINEERING WORKSHOP 1A,CDE,1.298073579,103.7708804,STOLEN ITEMS,sec1
7811,2022-11-07 10:03:00,7.54785648976501,2022-11-14 23:11:55,2022,311,11,0,day_weekday,MEDICINE BLOCK 9,FOS,1.296451987,103.7810899,DAMAGED PROPERTY,sec5
7812,2023-03-30 08:15:00,3.48891501551527,2023-04-02 19:59:02,2023,89,3,3,day_weekday,INFORMATION TECHNOLOGY,CDE,1.29755262,103.7725433,EMERGENCY INCIDENTS,sec5
7813,2023-07-19 05:18:00,2.09801450611639,2023-07-21 07:39:08,2023,200,7,2,day_weekday,BIZ1 CARPARK,BIZ,1.292703782,103.7746058,STOLEN ITEMS,sec2
7814,2022-09-26 15:38:00,2.97774754128939,2022-09-29 15:05:57,2022,269,9,0,day_weekday,CINNAMON UNI SCH PROG (USP),UTown,1.306525122,103.7734295,LOST AND FOUND,sec3
7815,2023-09-30 03:23:00,3.4037357183722,2023-10-03 13:04:23,2023,273,9,5,weekend,PGP RESIDENCES (BLOCK 19),PGP,1.290999159,103.7805255,LOST AND FOUND,sec3
7816,2023-11-10 03:39:00,3.88353431421478,2023-11-14 00:51:17,2023,314,11,4,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 8,FASS,1.294061185,103.7720122,LOST AND FOUND,sec3
7817,2023-10-22 11:32:00,5.22421868377348,2023-10-27 16:54:52,2023,295,10,6,weekend,CREATE (RESEARCH),UTown,1.303674633,103.7735763,DAMAGED PROPERTY,sec4
7818,2023-08-27 07:03:00,3.06440452107976,2023-08-30 08:35:45,2023,239,8,6,weekend,DESIGN & ENVIRONMENT BLOCK 2,CDE,1.297396959,103.7711486,LOST AND FOUND,sec3
7819,2023-02-06 10:17:00,7.68857533732945,2023-02-14 02:48:33,2023,37,2,0,day_weekday,LT 27 (LIM SENG TJOE LECTURE),FOS,1.296962816,103.7810192,DAMAGED PROPERTY,sec5
7820,2023-05-22 08:13:00,10.3003856089496,2023-06-01 15:25:33,2023,142,5,0,day_weekday,BTC-CJ KOH LIBRARY,BTC,1.318788486,103.8181587,DAMAGED PROPERTY,sec1
7821,2023-01-27 07:00:00,2.50524464187902,2023-01-29 19:07:33,2023,27,1,4,day_weekday,RIDGE VIEW TOWER BLK (RVF),YIH,1.29791619,103.7768684,LOST AND FOUND,sec5
7822,2023-05-21 03:34:00,5.97213229084377,2023-05-27 02:53:52,2023,141,5,6,weekend,18A PGP BUNGALOW,PGP,1.292325199,103.7795281,SEXUAL INCIDENTS,sec2
7823,2022-11-29 10:17:00,2.82277492096183,2022-12-02 06:01:48,2022,333,11,1,day_weekday,ENGINEERING BLOCK 4,CDE,1.298397303,103.7723018,LOST AND FOUND,sec1
7824,2023-08-16 00:35:00,7.36865693400203,2023-08-23 09:25:52,2023,228,8,2,day_weekday,YALE RESIDENTIAL COLLEGE 2,UTown,1.307098618,103.7719809,DAMAGED PROPERTY,sec5
7825,2023-01-03 01:18:00,3.309218662137,2023-01-06 08:43:16,2023,3,1,1,day_weekday,BUSINESS BLOCK 2,BIZ,1.293351176,103.7750483,LOST AND FOUND,sec4
7826,2022-12-22 20:42:00,3.88618091559728,2022-12-26 17:58:06,2022,356,12,3,day_weekday,BTC-LECTURE THEATRE,BTC,1.319337501,103.8169942,LOST AND FOUND,sec2
7827,2023-06-11 12:14:00,1.29490780872278,2023-06-12 19:18:40,2023,162,6,6,weekend,RIDGE VIEW RESIDENCE (BLOCK G),YIH,1.298435562,103.7757528,EMERGENCY INCIDENTS,sec4
7828,2022-12-02 04:04:00,1.75037905872596,2022-12-03 22:04:33,2022,336,12,4,day_weekday,PGP RESIDENCES (BLOCK 19),PGP,1.290999159,103.7805255,STOLEN ITEMS,sec5
7829,2023-01-06 23:47:00,2.81824377293225,2023-01-09 19:25:16,2023,6,1,4,day_weekday,RIDGE VIEW TOWER BLK (RVF),YIH,1.29791619,103.7768684,LOST AND FOUND,sec5
7830,2023-03-03 08:54:00,3.60745694918343,2023-03-06 23:28:44,2023,62,3,4,day_weekday,EUSOFF HALL (BLOCK C),HALL,1.293426406,103.7701612,EMERGENCY INCIDENTS,sec2
7831,2023-12-29 01:59:00,2.58827001612927,2023-12-31 16:06:07,2023,363,12,4,day_weekday,5 KR BUNGALOW,KR,1.294572999,103.7796455,LOST AND FOUND,sec3
7832,2023-03-01 09:23:00,2.28930352476228,2023-03-03 16:19:36,2023,60,3,2,day_weekday,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,STOLEN ITEMS,sec3
7833,2023-09-05 11:15:00,3.03238985230099,2023-09-08 12:01:38,2023,248,9,1,day_weekday,KE VII HALL (BLOCK G),PGP,1.293482761,103.7803849,LOST AND FOUND,sec4
7834,2023-04-22 07:21:00,3.15281774026884,2023-04-25 11:01:03,2023,112,4,5,weekend,DINNING HALL (C&T COLLEGE),UTown,1.306389713,103.7736485,LOST AND FOUND,sec1
7835,2023-10-10 06:56:00,5.97419955915481,2023-10-16 06:18:51,2023,283,10,1,day_weekday,PGP RESIDENCES (BLOCK 10),PGP,1.290733171,103.7799493,DAMAGED PROPERTY,sec1
7836,2023-06-10 09:01:00,2.3142144623738,2023-06-12 16:33:28,2023,161,6,5,weekend,5 PGP BUNGALOW,PGP,1.293103799,103.7786261,DAMAGED PROPERTY,sec3
7837,2023-01-23 00:15:00,6.73009434633052,2023-01-29 17:46:20,2023,23,1,0,day_weekday,PGP RESIDENCES (BLOCK 19),PGP,1.290999159,103.7805255,DAMAGED PROPERTY,sec1
7838,2023-06-13 03:36:00,6.75783077709271,2023-06-19 21:47:17,2023,164,6,1,day_weekday,ENGINEERING BLOCK 4,CDE,1.298397303,103.7723018,SEXUAL INCIDENTS,sec2
7839,2022-12-18 17:16:00,2.24013966280238,2022-12-20 23:01:48,2022,352,12,6,weekend,PGP RESIDENCES (BLOCK 6),PGP,1.291222487,103.7799887,LOST AND FOUND,sec4
7840,2023-01-27 02:14:00,2.43235121614977,2023-01-29 12:36:35,2023,27,1,4,day_weekday,BTC-TOWER BLOCK,BTC,1.319418189,103.8172055,STOLEN ITEMS,sec3
7841,2023-06-06 18:52:00,2.26003928211202,2023-06-09 01:06:27,2023,157,6,1,day_weekday,UNIVERSITY HALL,YIH,1.297236942,103.7779364,STOLEN ITEMS,sec3
7842,2023-01-31 00:54:00,1.98333590408202,2023-02-02 00:30:00,2023,31,1,1,day_weekday,KE VII HALL (BLOCK E),PGP,1.29305545,103.7807199,LOST AND FOUND,sec1
7843,2023-06-16 20:51:00,3.17927278204275,2023-06-20 01:09:09,2023,167,6,4,day_weekday,BTC- MULTIPURPOSE AUDITORIUM,BTC,1.319039869,103.8166651,LOST AND FOUND,sec2
7844,2023-11-12 09:45:00,5.47123820602283,2023-11-17 21:03:35,2023,316,11,6,weekend,KE VII HALL (BLOCK G),PGP,1.293482761,103.7803849,DAMAGED PROPERTY,sec3
7845,2023-06-05 10:53:00,2.30658998503134,2023-06-07 18:14:29,2023,156,6,0,day_weekday,NUS STAFF CLUB,YIH,1.299177323,103.7758619,LOST AND FOUND,sec3
7846,2023-12-15 13:54:00,1.35577306405502,2023-12-16 22:26:19,2023,349,12,4,day_weekday,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,STOLEN ITEMS,sec2
7847,2023-09-13 14:13:00,1.20059265703833,2023-09-14 19:01:51,2023,256,9,2,day_weekday,SRC CARPARK,UTown,1.30067788,103.7756312,STOLEN ITEMS,sec2
7848,2023-04-23 05:41:00,2.22891084510517,2023-04-25 11:10:38,2023,113,4,6,weekend,SHEARES HALL (BLOCK D),HALL,1.291192735,103.7752897,LOST AND FOUND,sec2
7849,2023-04-15 09:17:00,8.46643692980027,2023-04-23 20:28:40,2023,105,4,5,weekend,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,DAMAGED PROPERTY,sec2
7850,2022-11-24 21:14:00,3.83157340426049,2022-11-28 17:11:28,2022,328,11,3,day_weekday,YALE EAST CORE,UTown,1.305538246,103.7720734,LOST AND FOUND,sec5
7851,2023-07-10 04:56:00,3.38526577322629,2023-07-13 14:10:47,2023,191,7,0,day_weekday,LECTURE THEATRE 28,FOS,1.297224305,103.7812648,LOST AND FOUND,sec5
7852,2023-09-26 23:47:00,2.61304704838215,2023-09-29 14:29:47,2023,269,9,1,day_weekday,ENGINEERING BLOCK 4A,CDE,1.29859899,103.7725782,LOST AND FOUND,sec5
7853,2023-01-31 16:49:00,2.64637508213786,2023-02-03 08:19:47,2023,31,1,1,day_weekday,ENGINEERING BLOCK 2,CDE,1.299314011,103.7711967,LOST AND FOUND,sec3
7854,2023-04-12 23:29:00,1.55390129717116,2023-04-14 12:46:37,2023,102,4,2,day_weekday,LECTURE THEATRE 34,FOS,1.297758283,103.7810123,STOLEN ITEMS,sec1
7855,2023-05-08 21:42:00,4.45792424571491,2023-05-13 08:41:25,2023,128,5,0,day_weekday,BTC-BIN CENTRE,BTC,1.319801578,103.8176313,DAMAGED PROPERTY,sec2
7856,2023-02-22 07:34:00,3.63634754877126,2023-02-25 22:50:20,2023,53,2,2,day_weekday,SCIENCE BLOCK 1A (LEE WEE KENG),FOS,1.296422972,103.7792749,LOST AND FOUND,sec1
7857,2023-09-15 09:56:00,5.09059390587003,2023-09-20 12:06:27,2023,258,9,4,day_weekday,KE VII HALL (BLOCK D),PGP,1.293315344,103.7803833,SEXUAL INCIDENTS,sec3
7858,2023-02-17 06:29:00,2.92166389347924,2023-02-20 04:36:12,2023,48,2,4,day_weekday,YSTCM CARPARK,UCC,1.302406233,103.7720861,LOST AND FOUND,sec4
7859,2022-12-20 12:24:00,3.16816100828531,2022-12-23 16:26:09,2022,354,12,1,day_weekday,TEMASEK HALL (COMMUNAL HALL),HALL,1.292822129,103.7714113,LOST AND FOUND,sec4
7860,2023-09-30 23:30:00,3.38191575913764,2023-10-04 08:39:58,2023,273,9,5,weekend,11 KR BUNGALOW,KR,1.293319335,103.7736605,LOST AND FOUND,sec3
7861,2023-05-03 20:46:00,2.79284162511333,2023-05-06 15:47:42,2023,123,5,2,day_weekday,UTOWN RESIDENCE-NORTH TOWER,UTown,1.305337891,103.7737981,LOST AND FOUND,sec1
7862,2023-06-26 17:30:00,6.87437193507106,2023-07-03 14:29:06,2023,177,6,0,day_weekday,BTC-LI KA SHING BUILDING,BTC,1.319621613,103.8175738,SEXUAL INCIDENTS,sec3
7863,2022-09-15 11:56:00,4.57664627576519,2022-09-20 01:46:22,2022,258,9,3,day_weekday,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,DAMAGED PROPERTY,sec3
7864,2023-04-20 15:46:00,3.33559277983318,2023-04-23 23:49:15,2023,110,4,3,day_weekday,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,LOST AND FOUND,sec4
7865,2022-10-06 14:36:00,2.98033117898069,2022-10-09 14:07:41,2022,279,10,3,day_weekday,MD BLK 6 (CTR FOR TRANS  MED),FOS,1.295320036,103.7816808,LOST AND FOUND,sec2
